SEX,EDUCATION,MARRIAGE,PAY,BILL_AMT,PAY_AMT,age_disc,limit_bal_disc_8,default payment next month
2,2,2,0,8769,6085.166667,0,0,0
1,2,2,0,21582.83333,4756,0,0,0
1,2,3,0,36389,1155.833333,0,0,0
1,2,2,1,6159.166667,627.6666667,2,0,1
2,3,1,1.666666667,59440.83333,2841.666667,2,0,1
1,1,2,-2,1870.5,1586.5,0,0,0
1,2,2,-0.666666667,2898,2335.5,0,0,0
2,1,2,0,265163.3333,9283.333333,1,3,0
1,2,1,0,70227,2408.166667,2,0,0
2,1,2,-0.666666667,1290.166667,219.6666667,3,0,0
2,2,1,1.833333333,96088.83333,3850,1,0,0
2,1,2,-1.333333333,147.8333333,134.1666667,1,1,0
2,1,2,-1.333333333,53,53,0,1,0
2,2,1,1.5,28271.66667,783.3333333,1,0,1
2,1,2,-0.333333333,27439.33333,8540.833333,0,0,0
2,1,1,-0.5,9747,6678.166667,1,2,0
2,1,2,0,47377.33333,3833.333333,1,3,0
2,1,1,-1.5,-87.5,0,2,1,1
2,2,2,-2,0,0,0,1,0
2,1,2,-0.333333333,10576,4320.5,0,1,0
1,1,2,0,41065.83333,4587.333333,0,0,0
1,3,1,1,6284.333333,1250,3,0,1
2,1,2,-1,12018.66667,7309,2,1,1
1,1,1,0,36531.83333,1602.833333,3,0,1
2,1,1,-1.166666667,1061.666667,1061.666667,2,1,0
2,2,2,-2,37253,1693.166667,0,0,0
2,2,1,-0.666666667,19755,9276.833333,2,5,0
2,1,1,-2,2191.5,1512.333333,1,1,0
2,2,2,1.333333333,77169.66667,4883.333333,1,0,0
1,2,2,-1,5937.833333,342.5,0,0,0
2,3,1,0,60424,2495.833333,3,1,0
1,1,2,-0.833333333,9587.166667,7242.5,1,2,0
2,2,2,-2,781.1666667,828.8333333,3,2,0
2,2,1,-1,1608.5,1625,2,0,0
1,2,2,-0.166666667,79601.16667,22784.83333,1,2,0
2,1,2,1.5,1597.166667,1645.666667,2,3,0
2,3,2,-2,6272.166667,7325.166667,1,1,0
2,1,2,0,17915.33333,2147.333333,0,0,1
1,1,2,-1,6318.166667,8020.666667,0,2,0
1,3,2,0,25885.5,1114.166667,0,0,0
2,1,1,-1,4076.166667,166.6666667,1,2,0
2,1,2,-0.666666667,15596.33333,6349.333333,0,1,0
2,2,2,0,32455.83333,1582.666667,0,0,0
1,1,2,-1.333333333,4307.333333,2514,1,2,0
2,2,2,-1,2341.333333,1738.5,4,1,1
2,3,1,-1,4353.666667,5124.166667,2,0,0
1,1,1,0.333333333,270493.3333,9852.333333,3,2,1
2,1,2,-0.5,23936.66667,12861,0,2,0
1,1,2,-0.5,9205,5021.333333,1,0,0
1,2,2,0,6487.5,900,1,0,0
1,2,1,-1.333333333,4103.833333,2813.666667,1,0,0
1,2,2,-1.166666667,130,130,0,0,1
1,2,2,-0.166666667,32623,7747.833333,1,0,0
1,1,2,-1,11262.16667,12067.83333,0,1,0
2,3,2,0,68377,2646.833333,3,0,0
1,2,2,0,40837.83333,1200,2,0,0
2,1,2,0.333333333,16509.16667,983.3333333,0,0,0
1,1,1,-1.5,0,0,2,1,1
1,3,2,-0.5,11234.83333,7487.5,0,1,1
2,2,2,0,89171.66667,3001.833333,0,0,0
2,2,1,-0.666666667,32356,26550,1,2,0
2,1,1,-0.166666667,42385.66667,14973.33333,0,1,0
1,1,2,0,85390.33333,3477,1,1,0
1,1,1,0,12843.5,1203.333333,1,0,0
1,2,1,0,43580,3002.833333,1,0,0
1,3,2,0,59432,2480.333333,2,0,0
1,1,1,0,137685,4976.833333,2,1,0
1,2,2,0,257164.5,7785.166667,0,2,0
2,3,2,-1.5,0,0,1,1,0
2,2,2,0.333333333,64894.16667,3041.5,0,0,0
2,2,1,-0.333333333,13294.33333,14820.16667,1,2,1
2,2,1,0,24779.66667,1051.666667,2,2,0
1,3,1,-1,545,480,3,0,1
1,1,1,0,17196.83333,769.3333333,3,1,0
2,2,2,1.333333333,28761.33333,1500.166667,0,1,0
2,2,2,-1.5,0,262.6666667,1,1,0
1,1,2,1.833333333,23675.5,988.3333333,1,0,0
2,2,1,-0.333333333,5737.166667,500.1666667,1,0,0
2,1,2,0.333333333,39303.16667,2833.333333,0,0,0
2,3,1,-2,5168.666667,5042.333333,1,3,0
2,2,1,-1,418.5,418.5,1,1,0
1,1,2,-0.666666667,25805.83333,16590.33333,2,1,0
2,1,2,-1.166666667,988.3333333,441.6666667,0,2,1
1,2,1,0,46365.83333,1880.833333,1,0,0
1,2,2,0.666666667,29319.33333,1019.5,0,0,0
2,2,1,1.833333333,119627.5,4833.333333,1,1,0
1,1,2,0,19961.5,2206.166667,1,1,0
2,1,1,-1.166666667,99.16666667,494.1666667,1,1,0
2,2,1,0,113841.5,4392.166667,3,2,0
1,1,2,0,44834.16667,1886.333333,0,0,0
2,2,1,0,73974.83333,2780,1,1,0
2,2,1,0,34117.5,2583.333333,1,1,0
2,2,2,-1,361.6666667,505,0,1,0
2,1,2,-1.333333333,1270.666667,0,0,0,0
2,2,1,-1.166666667,117.8333333,829.5,1,2,0
2,1,2,-1.666666667,81.83333333,0,0,0,0
2,2,2,0.333333333,14870,941,0,0,0
1,1,1,0,53132.66667,2223.333333,2,0,0
1,1,1,-1,660,660,1,1,0
1,3,1,0,29310.5,1213.833333,2,0,0
2,3,3,-1,5931.166667,6030.666667,2,1,0
1,3,2,-1.666666667,240,0,2,0,0
2,2,2,0.333333333,30265.16667,2000,0,0,0
2,3,1,-0.333333333,7506.333333,576.5,0,0,0
2,2,1,-2,0,0,2,1,0
1,3,1,0,32185.83333,2862.833333,3,0,0
2,3,1,-1.166666667,167.6666667,76,2,0,0
2,3,1,0,6132,1126.166667,2,0,0
1,2,1,0,20332.5,888.3333333,2,0,0
2,1,2,-0.833333333,56271.83333,35283.66667,1,3,0
1,2,2,0,55781.33333,2833.333333,1,1,0
1,2,1,0,147157.1667,5977.833333,2,2,0
2,3,1,-0.666666667,33433.16667,583.3333333,0,0,0
2,2,2,0,56009.5,4916.666667,1,1,0
1,2,2,0,136325.8333,9666.666667,0,2,0
2,2,1,0.333333333,21267,1157,1,0,0
1,3,2,-1.166666667,84455,2530,1,1,0
1,3,1,-0.666666667,11781.5,171.1666667,1,0,1
2,2,2,0,65369.33333,2614.333333,0,0,0
2,2,1,2,191793,7500,2,2,1
2,2,2,5.5,19763,0,2,0,0
1,1,2,-2,166.6666667,233.3333333,1,2,0
2,2,2,-0.666666667,9860.166667,6468.833333,0,1,0
2,1,2,0,19285.16667,1150.166667,0,0,0
2,1,1,-1.166666667,6933.333333,7033.333333,2,3,1
1,2,2,0,8251.166667,1357.5,1,0,0
1,2,1,-2,4009,4273.833333,1,2,1
2,3,2,-0.333333333,9247.833333,1050,0,2,0
2,1,2,0,45602.83333,2250,0,1,1
2,1,2,-0.166666667,21185.33333,1846,0,0,0
2,2,2,-0.333333333,1256.666667,1038.333333,0,2,0
2,1,1,-2,11363.33333,9322.5,1,1,0
1,2,1,-0.5,15004.16667,893,1,0,1
2,1,2,-1.333333333,6924,6751.666667,1,1,0
1,1,2,-0.166666667,4927.833333,696.6666667,0,0,0
2,2,1,1,27927.33333,1635,1,0,0
2,3,1,0,108694.1667,4170.166667,2,0,0
2,3,1,0.333333333,63130.66667,2494,0,0,0
2,2,1,0,25907.33333,1380.166667,1,0,0
2,3,1,1.833333333,99973.16667,4133.333333,1,0,0
2,1,1,1,7221.5,583.3333333,0,0,1
2,2,2,1.5,45895.83333,12705,1,0,0
1,2,1,0,15178.66667,1131.5,1,0,1
2,1,2,0.333333333,83463.33333,3237.166667,0,0,1
1,2,2,5.166666667,2300,0,0,0,1
2,1,1,0,101942.5,4020,2,2,0
1,3,2,2,41650.33333,1116.666667,2,0,1
1,2,2,2,159881.1667,8100,1,1,1
1,1,2,0,133420.6667,18521.5,0,1,0
2,2,2,-0.833333333,3792.833333,3252.333333,1,2,0
2,1,2,-1.166666667,12357,6067.166667,3,0,0
2,2,3,0,22243.33333,1885.833333,2,0,0
2,1,2,-2,170.6666667,170.6666667,0,1,0
2,1,1,-0.666666667,2645.5,375,1,1,0
2,2,2,0,82986.33333,5500,0,2,0
1,1,1,0,237289.8333,11666.66667,1,2,0
1,1,1,-0.833333333,60421.5,33375,2,2,0
2,3,1,-0.5,674.8333333,588.6666667,2,0,1
2,2,2,0,165206.1667,8783.333333,0,1,0
1,1,1,0,129808.1667,4794.333333,1,1,0
1,2,2,0,46583.66667,1601.833333,1,0,0
1,2,2,-0.5,40012.5,17744.83333,1,1,0
1,2,2,-0.5,325,0,0,1,0
2,2,1,0.333333333,135810.8333,5032.166667,0,1,1
1,1,2,0.666666667,58472.66667,2508.333333,0,0,0
1,2,1,-2,11182.66667,4784.333333,1,2,0
2,1,2,-2,0,0,0,1,0
2,1,1,-0.166666667,14938.66667,2112.333333,1,0,0
2,2,2,-0.5,2715.333333,0,1,0,0
1,1,1,-1.5,29084,25256.5,2,2,0
2,1,2,0.166666667,30677.83333,877.1666667,1,2,0
2,2,2,-1.666666667,1626.5,1690.666667,1,3,0
2,1,1,-1,3660.333333,2914.333333,0,1,0
2,3,2,-0.666666667,4357.666667,506,0,0,1
2,2,3,1,38605.5,933.3333333,0,0,1
2,2,3,2.333333333,25158.33333,1550,0,0,0
1,1,2,-0.166666667,17673.33333,1350,0,0,1
1,2,1,0.5,54861.83333,2366.666667,1,0,0
2,3,1,1.833333333,13057.16667,745,2,0,0
1,2,2,0.166666667,3523.166667,389.6666667,0,0,0
1,2,2,0,16583.83333,630.8333333,2,0,0
1,1,3,0,18298.83333,1398.5,2,0,0
2,2,1,0,33221.16667,1527.333333,2,0,0
2,1,1,0,6613.166667,1024.5,0,2,0
1,2,1,-1,1073.333333,1073.333333,2,1,0
2,1,2,-2,841.3333333,812.8333333,1,3,0
2,2,1,0,32287,1637,2,0,0
2,2,2,0,83043.83333,3666.666667,0,1,0
2,2,1,0,30360.5,1180.5,1,0,1
2,1,1,-1.5,0,0,1,1,0
2,2,2,0,32108.16667,5441.5,2,0,0
2,2,2,0.333333333,27142.66667,1992,0,0,0
1,2,2,0,8180.166667,1250,0,0,1
2,1,2,-0.666666667,2778.333333,3333.833333,0,1,0
1,1,1,-1,6031,4588.666667,2,2,0
2,2,2,1,28786.16667,1473,1,0,0
1,2,1,0.333333333,9137.333333,716.6666667,2,0,1
2,2,2,-0.833333333,8684.666667,6614.333333,1,2,0
1,2,2,-2,251,932.8333333,1,3,0
2,2,2,-0.333333333,74980,26212.33333,0,2,0
1,1,2,0.5,698.8333333,347,0,0,1
2,3,2,0,10382,866.5,0,0,0
1,2,1,0,160570.3333,5986.166667,1,1,0
1,1,2,-0.5,414,103.5,1,0,0
2,1,1,-1,263.3333333,263.3333333,1,1,0
1,2,1,0,39560.16667,1775.166667,3,0,0
2,3,1,-0.833333333,16458.33333,3760.333333,2,0,0
2,3,2,0,100727.6667,3692.833333,0,1,0
2,1,2,0,101153.3333,11248.33333,1,4,0
2,1,2,0,89614.33333,3528.666667,0,0,0
2,2,2,0.666666667,21622.16667,1906.5,0,0,1
2,2,1,0,85686.16667,3646.666667,1,1,0
2,1,2,-1.333333333,1143.5,967.1666667,0,0,0
2,1,1,0,56505.5,2029,3,1,0
1,1,2,0.333333333,41934,2750,3,0,0
2,2,1,-2,18435,10136,2,2,0
1,3,2,0,26412,3500,1,1,0
2,2,1,0,14116,2120.166667,1,0,0
2,3,1,0,233352,8062.166667,1,2,1
2,1,2,-0.5,1996.166667,1931.166667,1,1,1
2,2,2,5.5,36159.16667,666.6666667,0,0,1
2,2,1,-0.333333333,2283.333333,1248.833333,0,0,0
2,1,2,0.166666667,58596.66667,14293,0,0,0
1,2,2,0,29811.16667,4393.166667,0,0,1
2,2,2,-0.166666667,31626.83333,1744.166667,2,3,0
2,2,1,-0.666666667,1176.166667,1015.333333,1,3,0
1,2,2,0,91770.83333,4092.5,3,1,0
2,2,2,-0.333333333,15048.16667,7606.833333,0,1,0
2,2,1,-0.333333333,6598.833333,4426,0,1,1
2,2,2,-0.333333333,23116.33333,12449.16667,1,3,0
2,2,2,0,31019.16667,1744,0,0,0
2,2,2,0.833333333,28663.16667,1036.666667,3,0,1
2,2,2,-1.333333333,71.66666667,38.83333333,0,1,0
2,2,1,-0.833333333,42654.5,31999.66667,1,2,0
2,3,2,-0.666666667,4634.5,1103.666667,0,0,0
2,2,1,0,237886.1667,9833.333333,1,1,0
2,1,2,-0.333333333,3155,1511.333333,1,4,0
2,2,1,0,46249.5,2910,1,0,0
2,1,2,-0.5,8795.666667,8197.666667,0,1,0
1,2,1,-1.666666667,128.3333333,412.5,1,1,0
2,1,1,-2,1709.333333,1401,1,1,0
2,2,2,-1,11653.33333,11330,3,2,0
1,1,2,-1,341,341,2,2,0
1,2,1,0,10297.33333,690.8333333,1,0,0
2,2,1,0,114616.1667,4718.833333,1,0,0
2,1,2,-0.666666667,9248.166667,7188.5,1,0,0
2,1,2,0.5,34528.66667,7000,0,0,0
1,1,2,-1.666666667,6834.5,5469.833333,0,1,0
1,2,2,-1.166666667,540,770.3333333,0,0,0
2,1,1,0,24543.33333,3485.5,1,0,1
2,2,2,-0.333333333,11516.66667,6444.833333,1,0,0
1,1,2,1,41344.83333,2333.333333,0,1,0
1,2,1,-0.5,1512.333333,962.1666667,0,0,0
2,1,2,2,83310.33333,3317,0,0,1
2,1,1,-1.166666667,415,415,2,1,1
2,2,1,0.333333333,77065.33333,2840.666667,1,1,1
2,1,2,-1.5,8928.5,3692.833333,0,3,0
2,1,2,-1,768.5,613.6666667,1,2,0
2,1,1,-0.666666667,10856.5,8307,1,1,0
1,2,2,0,11622.33333,977.5,0,0,0
2,2,2,-0.833333333,20396,1005.5,0,0,0
2,2,2,0.833333333,26223.83333,972.6666667,3,0,0
1,1,2,-0.833333333,92.16666667,419.1666667,0,0,0
1,1,2,-1.5,1596.666667,900,1,3,0
2,3,1,-1.5,114,402,1,2,0
2,1,1,0,33550,1777.833333,1,0,0
2,2,1,0,80273,3516.666667,0,0,0
2,1,2,-2,0,0,0,1,0
2,1,2,-0.666666667,6086,1757.833333,0,0,0
2,1,2,1.666666667,17651,1404.333333,2,0,0
2,2,1,0,32969,1804,1,1,0
1,1,2,-1.166666667,2904.666667,3524.666667,1,3,0
1,2,2,1.5,18826,256.8333333,0,0,1
2,3,1,-0.666666667,5255,2226,2,0,0
2,1,2,-1.5,2222,1111,0,1,0
1,2,2,-1,6213.5,508.3333333,0,1,0
2,1,1,-0.5,22799.16667,11911.33333,1,2,0
2,2,2,-0.166666667,3651.833333,3246.166667,0,0,0
2,3,2,1.333333333,19203.16667,968.1666667,1,0,1
2,1,2,0.333333333,33497.83333,1461.666667,0,1,0
2,2,0,0,27310,6771.333333,1,1,0
2,1,3,0.333333333,40822,1391.166667,2,0,0
2,1,1,-0.5,62548.16667,16139,1,5,0
2,1,2,-1.166666667,181,181,0,1,0
2,3,1,-0.333333333,15217.33333,2700.333333,0,2,0
1,3,1,1.833333333,69032.33333,2300,1,0,1
2,2,1,0.333333333,182573.3333,6700,1,2,0
1,3,1,0.666666667,50479.5,1711.5,3,0,1
2,3,2,-0.5,3709.333333,2781.666667,0,0,0
2,2,1,-1,3134.166667,4479.166667,2,1,0
1,1,2,-0.166666667,15698.16667,4597,0,0,0
2,3,0,-0.833333333,455,325,3,1,0
2,2,2,0.5,37518.33333,1802.666667,0,0,1
1,2,1,0.166666667,47112.5,7680.833333,2,1,0
2,1,2,0,20018.33333,807.3333333,0,0,0
1,1,2,0,12006.33333,1868,0,0,1
2,2,2,-1,1671.333333,1671.333333,1,1,0
2,2,1,0.833333333,27664.66667,933.3333333,0,0,0
1,2,2,0.666666667,7583.833333,987.5,1,0,0
2,2,1,-1.166666667,34142.83333,64586.33333,3,1,0
2,2,1,-0.333333333,18064,9595.166667,2,0,0
1,1,2,-0.333333333,2297.833333,1605.5,0,2,0
2,3,1,5.5,22887.83333,0,0,0,0
2,2,1,-0.166666667,78605.5,19411.66667,0,3,1
2,3,2,-0.5,6914.5,2987.333333,0,1,0
2,1,2,-0.333333333,11496.66667,1166.666667,0,0,0
2,3,2,-1,2489.333333,3440.5,3,0,1
2,2,2,2,24358.16667,951,0,0,0
2,2,1,0,17095.16667,1150,3,0,0
1,2,1,0,90665,15929.16667,1,3,0
1,1,1,-1.5,0,0,2,3,1
2,2,2,0.5,53549,1700.166667,0,0,0
2,2,1,0,58547.33333,1840.666667,1,2,0
2,2,1,-2,2377.833333,3208.666667,1,0,0
2,2,2,-1.333333333,25,67,1,0,1
1,3,1,0,352352,23455,1,3,0
2,1,1,-0.833333333,6172,5238.166667,1,3,0
2,2,1,-2,34756,1516.666667,1,2,0
1,2,3,0.666666667,39980.83333,1850.666667,2,0,1
1,3,1,2.833333333,148283.1667,2603.5,1,1,1
2,3,1,0,10308.66667,2583.333333,3,0,0
2,2,2,1.666666667,29600.33333,4666.666667,0,0,0
1,2,2,0.833333333,27403,1068.333333,1,0,0
1,1,1,-1.333333333,5066.666667,83.33333333,1,0,0
2,2,2,0,44277.5,1829.5,0,1,0
2,3,2,0,6621,1333.333333,2,0,0
2,2,2,-2,20192.83333,5345.5,0,0,0
2,1,2,1.333333333,30628.66667,1866.666667,0,0,1
2,3,1,2,52379,2200,2,0,1
1,2,2,0,130432.1667,5719.5,0,0,0
2,2,2,0,17544.83333,480.3333333,0,0,0
1,1,2,-2,0,0,0,0,0
1,1,1,-0.833333333,30210.33333,17064.66667,2,2,0
2,3,2,5.333333333,2450,0,3,0,1
2,2,1,0,10546.66667,1082.666667,1,0,0
1,1,2,0,46632.16667,2230.5,1,1,0
2,2,1,0,28160,1137.333333,2,0,0
2,2,2,-1,40413.83333,1000,1,1,0
1,1,2,-1.333333333,4851.5,7995,1,0,0
2,2,1,0,83082.5,4000,1,1,0
2,2,2,0,313080.8333,11698.33333,1,2,0
2,2,3,0,16461.83333,842.8333333,3,0,0
2,3,1,0,39004.5,2082.833333,1,0,0
2,3,1,-2,6385,5007.666667,1,3,0
1,1,1,-1,4128.5,3816,2,1,0
2,3,1,-1,751,390,1,0,0
2,2,1,0.333333333,30227.66667,1345.166667,0,0,0
1,1,2,0,57094.5,6000.166667,1,1,0
2,2,2,-1,4637.333333,3666.333333,0,2,0
2,2,1,-0.166666667,16731.16667,2658.166667,2,0,0
2,2,1,0.666666667,17484.33333,1016.666667,2,0,0
1,1,2,-0.5,7506.5,4709.666667,0,1,0
2,2,1,-1.5,0,0,2,1,1
2,1,2,0,171401.3333,5853.333333,1,1,0
1,3,2,0,38605.83333,1363.5,3,0,0
1,3,2,0,32485.66667,1442,3,0,1
2,2,2,0,54306.5,3233.333333,0,0,0
1,1,2,-2,1025.333333,7358,0,2,0
2,2,1,-1,6913.666667,6667.333333,0,1,0
2,2,2,0.333333333,18650.83333,670,0,0,0
1,2,2,0,103040.3333,5614,0,3,0
2,3,1,-1,400.6666667,247.5,1,1,0
1,2,2,0.833333333,14673.5,3181.166667,1,3,0
2,2,1,-0.333333333,11334.33333,649,1,0,0
1,1,2,0,126822.3333,4098.333333,0,2,0
2,2,1,-1.666666667,39.66666667,0,1,1,1
1,1,2,-2,100,100,1,1,0
1,1,3,2,96948.83333,3316.666667,3,0,1
2,1,2,2,135903.5,5542.666667,0,1,1
2,3,3,0.333333333,13228,769.3333333,3,0,1
1,1,1,-0.833333333,3911.666667,2621.166667,1,1,0
1,1,2,-1.666666667,416.6666667,416.6666667,0,2,0
2,1,1,-0.833333333,1435.666667,495.1666667,1,1,0
1,2,2,0,96934.16667,3316.666667,0,1,0
1,3,1,-1.333333333,25828.33333,0,2,0,0
2,2,2,1,60998.83333,2029.5,1,0,0
2,2,2,0.166666667,27967,5736.833333,0,0,0
1,1,2,1.5,2793.166667,883.3333333,0,0,1
2,2,2,0,7127,653.3333333,0,0,0
1,1,2,0,9221.833333,1416.666667,0,0,0
2,1,2,-0.666666667,52520.66667,42888.83333,0,2,0
2,1,2,1.333333333,90010,3883.333333,0,0,0
1,1,2,-0.166666667,308190.8333,32864.83333,1,3,0
2,3,1,0,72676.66667,3333.333333,2,1,0
1,3,1,0.333333333,18068.66667,1316.666667,2,0,0
1,3,1,0,21856,1150.166667,0,0,0
1,1,1,-2,663.8333333,663.8333333,1,1,0
1,1,1,0,46949.16667,1772.166667,2,2,0
1,1,2,-1.5,0,0,1,0,1
1,1,2,0,406760.6667,13688.5,2,1,0
2,1,2,0,31843,5500,0,0,0
2,1,2,-1.166666667,746.6666667,746.6666667,1,2,0
2,1,2,0.333333333,30487.83333,1733.333333,0,0,0
1,1,1,0,19920.83333,5345,1,0,0
2,1,2,-0.333333333,745.8333333,2403.166667,0,0,0
2,2,2,0,22910.33333,936.3333333,0,0,0
1,1,2,-0.5,13346.66667,583.3333333,0,1,1
1,2,1,0,7630.166667,639.6666667,2,0,0
2,2,2,0,38580.66667,1295.333333,0,0,0
2,1,2,-2,18549.16667,17912.16667,1,1,0
1,1,1,-2,2105.666667,2029.833333,1,1,0
2,2,2,0,56503.5,3523.333333,0,2,0
1,1,1,-0.833333333,19130.83333,26184.5,4,2,1
2,2,2,0,623.1666667,393.3333333,0,1,1
1,2,2,1.333333333,10852,1250,1,0,1
2,2,1,0,14121.66667,657.6666667,1,0,0
1,2,2,-0.666666667,4960.666667,500,0,0,0
2,2,2,0,53614.5,3800,0,0,0
1,1,2,0,13129.33333,12948,1,1,0
2,2,1,1.166666667,17933.66667,2000,1,1,1
2,2,1,-1,9584.5,10424.5,1,1,0
2,1,2,0.333333333,27089.16667,1321.333333,0,0,0
1,2,1,-1,1261,1261,2,0,0
2,1,1,-0.833333333,3494.166667,1736.333333,1,2,0
2,2,2,3.5,950,0,0,0,1
2,2,2,-2,2787.833333,2214.333333,0,0,0
2,1,2,-0.666666667,5031.666667,1193.666667,0,2,0
2,2,1,0,198938.6667,7775.666667,1,1,0
1,2,1,0,33898,1221.166667,3,0,0
1,2,2,0,149813,44401.83333,1,3,0
2,3,1,-0.5,1729.166667,5104.166667,3,1,0
1,1,1,-0.5,6609,1078.5,0,0,1
2,2,1,0,78148.66667,3140.166667,1,0,0
2,3,2,-0.666666667,72899.5,30505.33333,2,3,0
1,2,2,-0.833333333,3161.5,2215.666667,1,1,0
2,2,1,-0.833333333,37328.66667,20353.66667,2,0,0
1,1,1,0.5,33231,6052.5,2,1,0
2,2,2,0,48360.83333,18357.33333,0,1,0
2,1,1,-0.5,3584.166667,549,1,1,1
1,1,2,-0.5,13660.33333,13721.66667,1,2,0
1,1,2,-0.833333333,6816.166667,6142,2,1,1
1,1,2,-0.166666667,2679.166667,6.5,2,2,1
1,2,2,-0.833333333,524.6666667,392.6666667,2,0,0
1,2,2,0,30654.83333,2666.666667,1,1,0
1,2,2,-0.166666667,27306.66667,1183.333333,0,0,0
1,2,2,-0.333333333,9123,4509.5,0,0,0
1,1,1,0,284805.3333,15849.33333,1,3,0
1,1,2,-1,354.3333333,354.3333333,0,0,0
2,1,1,-0.833333333,2096.666667,1603.833333,1,1,0
2,2,1,-0.166666667,39746.66667,4172.166667,0,0,0
2,2,1,-0.333333333,28772.83333,10288.66667,1,1,0
1,1,1,-0.333333333,27760.5,12862,2,2,1
2,2,1,0,117258.6667,4903,1,0,0
2,3,1,1.666666667,12906.66667,1451.666667,1,1,1
2,1,3,-2,1685,2419.833333,0,1,0
1,2,1,0,96867.5,3207,0,1,1
2,2,2,0,32300.16667,2266.666667,0,0,0
1,2,2,0.833333333,5124.333333,671.3333333,0,0,1
1,1,2,-1,9722.666667,10854.5,0,1,0
1,2,2,0,7133,1030.333333,0,1,1
2,3,1,0.166666667,148347.3333,5535.833333,3,1,0
2,1,2,0,62780.5,2322.833333,0,0,0
1,2,2,5.5,32636.83333,0,0,0,0
1,1,2,-2,36849,32382.83333,1,3,1
1,3,1,0,41517.66667,3084.333333,2,0,0
2,1,2,-2,34538.83333,2262.5,0,0,0
1,3,2,-0.833333333,2420.833333,3853.833333,2,0,1
2,2,1,-1.333333333,95787.33333,10448.33333,1,2,0
1,3,1,-2,0,0,3,2,0
2,2,2,2,288868,26379.5,0,2,0
1,3,1,0.833333333,57196,2092.5,3,0,0
2,3,1,0.166666667,34973.5,15584.5,1,0,0
2,1,1,-0.166666667,615.6666667,454.5,2,2,1
2,2,2,0,60504,2300,0,0,0
2,1,2,-0.333333333,88480.33333,1925.666667,0,2,1
2,1,2,-1.5,0,0,0,2,1
1,1,2,-2,10033.33333,10166.66667,1,1,0
1,1,1,0.666666667,43106,1877.333333,2,1,0
1,1,1,-1.5,0,0,1,2,1
2,2,2,-0.833333333,473.3333333,3328.333333,0,0,1
1,2,2,0.666666667,99043.5,2982.333333,0,0,0
1,2,1,-0.333333333,75420.66667,19251,0,0,0
2,2,1,0,63551.66667,17349.16667,0,1,0
2,2,1,-1,1342.333333,1352.666667,1,0,0
1,1,2,-1.5,0,0,1,2,1
2,3,2,-2,2677.833333,2616,0,1,1
1,1,2,-1,2402.166667,1772.666667,0,1,0
2,2,2,-1.333333333,1069.833333,842.8333333,1,1,0
2,2,1,0,146176.8333,5566.666667,1,1,0
1,2,2,1.5,27611.83333,1568.666667,1,0,0
2,1,2,-1.333333333,13333.33333,0,0,0,0
1,1,2,0.333333333,147655.1667,6973,1,2,0
2,1,1,-0.333333333,130.8333333,1537.5,1,3,0
1,1,2,-0.833333333,22879,15255.83333,1,3,0
1,2,2,0,46870.16667,1750,1,0,0
1,1,1,-0.666666667,36815.66667,3869.5,2,2,0
2,1,1,0,103045.6667,4316.666667,1,0,0
2,1,2,-0.5,6253.833333,5554.166667,0,1,1
2,3,2,0.333333333,112266.5,4352.333333,3,1,1
2,3,1,-0.833333333,1265.333333,1292.833333,1,1,0
2,3,0,-1.666666667,691.3333333,0,2,1,0
1,1,3,0,67706.83333,2268.666667,3,0,0
2,2,2,0,96046.5,9980,0,1,0
2,3,1,-2,85716.83333,2883.333333,1,1,0
2,1,1,-0.166666667,13889.5,2054.5,1,1,0
1,2,2,-2,3425.833333,2998.166667,1,2,0
1,1,1,0.333333333,142682.8333,5313.166667,1,1,0
1,2,2,-0.5,22715.33333,1191.833333,1,2,0
2,1,2,-1,37798.5,36402,2,3,0
1,1,2,-0.5,17298,17276,1,1,0
2,2,1,1.333333333,28937.83333,1197.333333,4,0,1
2,1,1,-0.666666667,23712,22198.83333,1,3,0
1,1,2,-1,1160.5,1384,1,1,0
2,1,2,-0.5,405.3333333,296.6666667,1,1,1
2,2,2,0,67959,2929.166667,1,1,0
2,2,3,-1.5,-1168.333333,666.6666667,1,0,0
1,2,2,1.166666667,47129.16667,2133.333333,0,0,1
1,1,2,0,67926,15760.66667,0,1,0
1,3,1,0,117611.3333,3624.666667,3,1,1
2,3,2,0,25348,1800,0,0,0
1,3,2,-0.666666667,11071.5,5013,0,0,0
1,2,2,-1.666666667,-428.3333333,233.3333333,0,0,0
2,2,2,0.166666667,1978.333333,1812.333333,3,1,1
2,2,1,0,50994.66667,1870.5,2,0,0
2,1,2,0,73641.5,2958.333333,1,0,0
2,1,2,2,19554.16667,1706.5,0,0,1
2,1,2,0,21043.5,2416.666667,0,0,0
1,3,1,0.333333333,174198,5861.333333,0,1,1
2,3,2,1.166666667,45699,1879.833333,0,1,1
2,1,1,-2,1512.5,1411.5,2,2,0
1,2,1,0.333333333,25326.66667,943.8333333,2,0,0
1,2,2,1.833333333,237.3333333,33.33333333,1,0,0
2,3,2,-0.5,63432.5,42964,1,2,0
1,1,1,-0.666666667,12527.66667,5262.166667,2,0,0
1,3,2,0,60196.66667,2533.333333,2,0,0
1,2,1,-0.5,303.3333333,78.33333333,3,1,0
1,2,2,0,18857.16667,2522.5,0,0,0
2,1,2,0.5,80399.5,2073,1,1,0
